Date,Price,Open,High,Low,Vol.,Change %,Company,Year,Month,Day,Spread
2025-01-07,222.11,227.9,228.38,221.46,28080000.0,-2.42,0,2025,1,7,6.9199999999999875
2025-01-07,195.49,197.11,201.0,194.6,26490000.0,-0.7,1,2025,1,7,6.400000000000006
2025-01-07,617.89,631.7,632.1,608.23,12070000.0,-1.95,2,2025,1,7,23.870000000000005
2025-01-07,422.37,429.0,430.65,420.8,18140000.0,-1.28,3,2025,1,7,9.849999999999966
2025-01-08,222.13,223.18,223.52,220.2,25030000.0,0.01,0,2025,1,8,3.3200000000000216
2025-01-08,193.95,192.57,196.29,192.38,24860000.0,-0.79,1,2025,1,8,3.9099999999999966
2025-01-08,610.72,613.4,616.44,602.79,10090000.0,-1.16,2,2025,1,8,13.650000000000091
2025-01-08,424.56,423.46,426.97,421.54,15050000.0,0.52,3,2025,1,8,5.430000000000007
2025-01-10,218.94,221.46,221.71,216.5,36810000.0,-1.44,0,2025,1,10,5.210000000000008
2025-01-10,192.04,194.29,196.52,190.31,26670000.0,-0.98,1,2025,1,10,6.210000000000008
2025-01-10,615.86,610.03,629.91,597.34,19260000.0,0.84,2,2025,1,10,32.569999999999936
2025-01-10,418.95,424.63,424.71,415.02,20200000.0,-1.32,3,2025,1,10,9.689999999999998
2025-01-13,218.46,218.06,219.4,216.47,27260000.0,-0.22,0,2025,1,13,2.930000000000007
2025-01-13,191.01,190.07,191.18,187.36,21820000.0,-0.54,1,2025,1,13,3.819999999999993
2025-01-13,608.33,607.1,608.97,598.45,10790000.0,-1.22,2,2025,1,13,10.519999999999982
2025-01-13,417.19,415.23,418.5,412.29,17600000.0,-0.42,3,2025,1,13,6.2099999999999795
2025-01-14,217.76,220.44,221.82,216.2,24710000.0,-0.32,0,2025,1,14,5.6200000000000045
2025-01-14,189.66,191.24,191.98,188.31,17170000.0,-0.71,1,2025,1,14,3.6699999999999875
2025-01-14,594.25,605.07,605.49,588.55,13600000.0,-2.31,2,2025,1,14,16.940000000000055
2025-01-14,415.67,417.81,419.74,410.72,16940000.0,-0.36,3,2025,1,14,9.019999999999982
2025-01-15,223.35,222.83,223.57,220.75,31290000.0,2.57,0,2025,1,15,2.819999999999993
2025-01-15,195.55,193.09,196.36,191.86,21780000.0,3.11,1,2025,1,15,4.5
2025-01-15,617.12,610.21,622.46,606.5,15520000.0,3.85,2,2025,1,15,15.960000000000036
2025-01-15,426.31,419.13,428.15,418.27,19640000.0,2.56,3,2025,1,15,9.879999999999995
2025-01-16,220.66,224.42,224.65,220.31,24760000.0,-1.2,0,2025,1,16,4.340000000000003
2025-01-16,192.91,194.14,195.48,192.81,17820000.0,-1.35,1,2025,1,16,2.6699999999999875
2025-01-16,611.3,611.5,616.25,609.71,8359999.999999999,-0.94,2,2025,1,16,6.539999999999964
2025-01-16,424.58,428.7,429.49,424.39,15300000.0,-0.41,3,2025,1,16,5.100000000000023
2025-01-17,225.94,225.84,226.51,223.08,42370000.0,2.39,0,2025,1,17,3.4299999999999784
2025-01-17,196.0,196.53,197.23,193.75,27740000.0,1.6,1,2025,1,17,3.4799999999999898
2025-01-17,612.77,624.05,624.97,603.67,17280000.0,0.24,2,2025,1,17,21.300000000000068
2025-01-17,429.03,434.08,434.48,428.17,26200000.0,1.05,3,2025,1,17,6.310000000000002
2025-01-21,230.71,228.9,231.78,226.94,39950000.0,2.11,0,2025,1,21,4.840000000000003
2025-01-21,198.05,199.07,202.29,197.87,29970000.0,1.05,1,2025,1,21,4.4199999999999875
2025-01-21,616.46,617.83,621.5,609.01,11670000.0,0.6,2,2025,1,21,12.490000000000009
2025-01-21,428.5,430.2,430.9,425.6,26090000.0,-0.12,3,2025,1,21,5.2999999999999545
2025-01-22,235.01,232.02,235.44,231.19,41450000.0,1.86,0,2025,1,22,4.25
2025-01-22,198.37,199.06,200.48,197.53,26200000.0,0.16,1,2025,1,22,2.9499999999999886
2025-01-22,623.5,623.3,633.7,619.43,12270000.0,1.14,2,2025,1,22,14.270000000000095
2025-01-22,446.2,437.56,447.27,436.0,27800000.0,4.13,3,2025,1,22,11.269999999999982
2025-01-23,235.42,234.1,235.52,231.51,26400000.0,0.17,0,2025,1,23,4.010000000000019
2025-01-23,197.98,198.14,200.3,195.2,26950000.0,-0.2,1,2025,1,23,5.100000000000023
2025-01-23,636.45,627.36,636.6,621.15,9910000.0,2.08,2,2025,1,23,15.450000000000045
2025-01-23,446.71,442.0,446.75,441.5,18390000.0,0.11,3,2025,1,23,5.25
2025-01-24,234.85,234.5,236.4,232.93,25890000.0,-0.24,0,2025,1,24,3.469999999999999
2025-01-24,200.21,198.1,200.9,198.0,23880000.0,1.13,1,2025,1,24,2.9000000000000057
2025-01-24,647.49,636.4,652.0,634.2,19070000.0,1.73,2,2025,1,24,17.799999999999955
2025-01-24,444.06,445.16,446.65,441.4,15550000.0,-0.59,3,2025,1,24,5.25
2025-01-27,235.42,226.21,235.61,225.86,49430000.0,0.24,0,2025,1,27,9.75
2025-01-27,191.81,192.41,196.88,190.73,41730000.0,-4.2,1,2025,1,27,6.150000000000006
2025-01-27,659.88,626.61,663.87,625.1,28400000.0,1.91,2,2025,1,27,38.76999999999998
2025-01-27,434.56,424.01,435.2,423.5,35650000.0,-2.14,3,2025,1,27,11.699999999999989
2025-01-28,238.15,234.29,241.77,233.98,41590000.0,1.16,0,2025,1,28,7.7900000000000205
2025-01-28,195.3,192.74,195.48,190.68,24160000.0,1.82,1,2025,1,28,4.799999999999983
2025-01-28,674.33,666.0,682.58,659.47,20950000.0,2.19,2,2025,1,28,23.110000000000014
2025-01-28,447.2,434.6,448.38,431.38,23490000.0,2.91,3,2025,1,28,17.0
2025-01-29,237.07,239.01,240.39,236.15,26090000.0,-0.45,0,2025,1,29,4.239999999999981
2025-01-29,195.41,195.55,196.79,193.43,18220000.0,0.06,1,2025,1,29,3.359999999999985
2025-01-29,676.49,675.0,681.05,665.67,21380000.0,0.32,2,2025,1,29,15.379999999999995
2025-01-29,442.33,446.69,446.88,440.4,23580000.0,-1.09,3,2025,1,29,6.480000000000018
2025-01-30,234.64,237.14,237.95,232.22,32020000.000000004,-1.03,0,2025,1,30,5.72999999999999
2025-01-30,200.87,198.0,201.4,197.67,24350000.0,2.79,1,2025,1,30,3.730000000000018
2025-01-30,687.0,696.82,710.79,676.1,29320000.0,1.55,2,2025,1,30,34.68999999999994
2025-01-30,414.99,418.77,422.86,413.16,54590000.0,-6.18,3,2025,1,30,9.699999999999989
2025-01-31,237.68,236.5,240.29,236.41,36160000.0,1.3,0,2025,1,31,3.8799999999999955
2025-01-31,204.02,202.0,205.48,201.8,32040000.0,1.57,1,2025,1,31,3.6799999999999784
2025-01-31,689.18,691.0,705.3,685.58,19330000.0,0.32,2,2025,1,31,19.719999999999914
2025-01-31,415.06,418.98,420.69,414.91,34220000.0,0.02,3,2025,1,31,5.779999999999973
2025-02-03,237.42,234.06,239.25,232.9,37290000.0,-0.11,0,2025,2,3,6.349999999999994
2025-02-03,201.23,200.69,203.75,200.1,27840000.0,-1.37,1,2025,2,3,3.6500000000000057
2025-02-03,697.46,675.91,704.0,675.25,21420000.0,1.2,2,2025,2,3,28.75
2025-02-03,410.92,411.6,415.41,408.66,25680000.0,-1.0,3,2025,2,3,6.75
2025-02-04,242.06,239.01,242.52,238.03,29710000.0,1.95,0,2025,2,4,4.490000000000009
2025-02-04,206.38,203.39,207.05,202.81,43860000.0,2.56,1,2025,2,4,4.240000000000009
2025-02-04,704.19,702.5,707.71,691.61,13830000.0,0.96,2,2025,2,4,16.100000000000023
2025-02-04,412.37,412.68,413.92,409.74,20530000.0,0.35,3,2025,2,4,4.180000000000007
2025-02-05,236.17,237.02,238.32,235.2,38830000.0,-2.43,0,2025,2,5,3.1200000000000045
2025-02-05,191.33,191.07,192.75,188.03,70460000.0,-7.29,1,2025,2,5,4.719999999999999
2025-02-05,704.87,703.55,718.14,699.01,17790000.0,0.1,2,2025,2,5,19.129999999999995
2025-02-05,413.29,412.35,413.83,410.4,16340000.0,0.22,3,2025,2,5,3.430000000000007
2025-02-06,238.83,238.01,239.66,236.01,60900000.0,1.13,0,2025,2,6,3.6500000000000057
2025-02-06,191.6,189.5,192.1,188.72,29300000.0,0.14,1,2025,2,6,3.3799999999999955
2025-02-06,711.99,705.88,718.9,703.5,13080000.0,1.01,2,2025,2,6,15.399999999999977
2025-02-06,415.82,414.0,418.2,414.0,16309999.999999998,0.61,3,2025,2,6,4.199999999999989
2025-02-07,229.15,232.5,234.81,228.06,77540000.0,-4.05,0,2025,2,7,6.75
2025-02-07,185.34,191.05,191.18,183.24,49310000.0,-3.27,1,2025,2,7,7.939999999999998
2025-02-07,714.52,716.79,725.01,711.75,16430000.0,0.36,2,2025,2,7,13.259999999999991
2025-02-07,409.75,416.48,418.65,408.1,22890000.0,-1.46,3,2025,2,7,10.549999999999955
2025-02-10,233.14,230.54,233.92,229.2,35420000.0,1.74,0,2025,2,10,4.719999999999999
2025-02-10,186.47,187.35,188.2,185.86,23110000.0,0.61,1,2025,2,10,2.339999999999975
2025-02-10,717.4,718.56,721.2,711.33,12900000.0,0.4,2,2025,2,10,9.870000000000005
2025-02-10,412.22,413.71,415.46,410.92,20820000.0,0.6,3,2025,2,10,4.539999999999964
2025-02-11,232.76,231.92,233.44,230.13,23710000.0,-0.16,0,2025,2,11,3.3100000000000023
2025-02-11,185.32,185.03,186.94,184.28,21240000.0,-0.62,1,2025,2,11,2.6599999999999966
2025-02-11,719.8,713.32,723.66,710.04,13000000.0,0.33,2,2025,2,11,13.620000000000005
2025-02-11,411.44,409.64,412.49,409.3,18140000.0,-0.19,3,2025,2,11,3.1899999999999977
2025-02-12,228.93,230.46,231.18,228.16,32290000.0,-1.65,0,2025,2,12,3.0200000000000102
2025-02-12,183.61,183.22,185.11,181.83,22070000.0,-0.92,1,2025,2,12,3.280000000000001
2025-02-12,725.38,715.3,727.1,712.6,12020000.0,0.78,2,2025,2,12,14.5
2025-02-12,409.04,407.21,410.75,404.37,19120000.0,-0.58,3,2025,2,12,6.3799999999999955
2025-02-13,230.37,228.85,230.42,227.52,31350000.0,0.63,0,2025,2,13,2.8999999999999773
2025-02-13,186.14,184.32,186.28,183.14,21400000.0,1.38,1,2025,2,13,3.140000000000015
2025-02-13,728.56,721.52,729.0,718.04,12570000.0,0.44,2,2025,2,13,10.960000000000036
2025-02-13,410.54,407.0,411.0,406.36,23890000.0,0.37,3,2025,2,13,4.639999999999986
2025-02-14,228.68,229.2,229.89,227.23,27030000.0,-0.73,0,2025,2,14,2.6599999999999966
2025-02-14,185.23,185.05,186.4,184.32,20450000.0,-0.49,1,2025,2,14,2.0800000000000125
2025-02-14,736.67,726.14,740.91,725.62,16900000.0,1.11,2,2025,2,14,15.289999999999964
2025-02-14,408.43,407.79,408.91,405.88,22760000.0,-0.51,3,2025,2,14,3.0300000000000296
2025-02-18,226.65,228.82,229.3,223.72,42980000.0,-0.89,0,2025,2,18,5.5800000000000125
2025-02-18,183.77,185.6,185.96,181.74,29920000.0,-0.79,1,2025,2,18,4.219999999999999
2025-02-18,716.37,736.0,737.0,706.44,21940000.0,-2.76,2,2025,2,18,30.559999999999945
2025-02-18,409.64,408.0,410.6,406.5,21420000.0,0.3,3,2025,2,18,4.100000000000023
2025-02-19,226.63,225.52,226.83,223.71,28570000.0,-0.01,0,2025,2,19,3.1200000000000045
2025-02-19,185.27,184.07,185.46,183.59,19550000.0,0.82,1,2025,2,19,1.8700000000000045
2025-02-19,703.77,704.09,707.0,695.39,17540000.0,-1.76,2,2025,2,19,11.610000000000014
2025-02-19,414.77,407.88,415.49,407.65,24110000.0,1.25,3,2025,2,19,7.840000000000032
2025-02-20,222.88,224.77,225.13,221.81,30000000.0,-1.65,0,2025,2,20,3.319999999999993
2025-02-20,184.56,184.8,185.31,182.72,20440000.0,-0.38,1,2025,2,20,2.5900000000000034
2025-02-20,694.84,697.28,705.63,693.64,12590000.0,-1.27,2,2025,2,20,11.990000000000009
2025-02-20,416.13,415.29,419.31,412.54,23510000.0,0.33,3,2025,2,20,6.769999999999982
2025-02-21,216.58,223.28,223.31,214.74,55320000.0,-2.83,0,2025,2,21,8.569999999999993
2025-02-21,179.66,185.15,185.34,179.08,35200000.0,-2.65,1,2025,2,21,6.259999999999991
2025-02-21,683.55,696.58,703.87,682.36,15660000.0,-1.62,2,2025,2,21,21.50999999999999
2025-02-21,408.21,417.33,418.05,407.89,27520000.0,-1.9,3,2025,2,21,10.160000000000025
2025-02-24,212.71,217.45,217.71,212.42,42390000.0,-1.79,0,2025,2,24,5.2900000000000205
2025-02-24,179.25,181.99,183.12,178.88,29850000.0,-0.23,1,2025,2,24,4.240000000000009
2025-02-24,668.13,686.28,687.27,662.45,15680000.0,-2.26,2,2025,2,24,24.819999999999936
2025-02-24,404.0,408.51,409.37,399.32,26440000.0,-1.03,3,2025,2,24,10.050000000000011
2025-02-25,212.8,211.63,213.34,204.16,58960000.0,0.04,0,2025,2,25,9.180000000000007
2025-02-25,175.42,178.04,178.74,174.69,41910000.0,-2.14,1,2025,2,25,4.050000000000011
2025-02-25,657.5,665.97,668.0,641.86,20580000.0,-1.59,2,2025,2,25,26.139999999999986
2025-02-25,397.9,401.1,401.92,396.7,29390000.0,-1.51,3,2025,2,25,5.220000000000027
2025-02-26,214.35,214.94,218.16,213.09,39120000.0,0.73,0,2025,2,26,5.069999999999993
2025-02-26,172.73,175.07,176.08,171.58,35430000.0,-1.53,1,2025,2,26,4.5
2025-02-26,673.7,659.65,683.01,658.0,14490000.0,2.46,2,2025,2,26,25.00999999999999
2025-02-26,399.73,398.01,403.6,394.24,19620000.0,0.46,3,2025,2,26,9.360000000000014
2025-02-27,208.74,218.35,219.97,208.37,40550000.0,-2.62,0,2025,2,27,11.599999999999994
2025-02-27,168.5,173.99,174.56,167.94,39990000.0,-2.45,1,2025,2,27,6.6200000000000045
2025-02-27,658.24,682.45,688.65,657.57,12500000.0,-2.29,2,2025,2,27,31.079999999999927
2025-02-27,392.53,401.27,405.74,392.17,21130000.0,-1.8,3,2025,2,27,13.569999999999993
2025-02-28,212.28,208.65,212.62,206.99,51770000.0,1.7,0,2025,2,28,5.6299999999999955
2025-02-28,170.28,168.68,170.61,166.77,48130000.0,1.06,1,2025,2,28,3.8400000000000034
2025-02-28,668.2,658.04,669.63,642.6,17530000.0,1.51,2,2025,2,28,27.029999999999973
2025-02-28,396.99,392.65,397.63,386.57,32850000.0,1.14,3,2025,2,28,11.060000000000002
2025-03-03,205.02,213.35,214.01,202.55,42950000.0,-3.42,0,2025,3,3,11.45999999999998
2025-03-03,167.01,171.93,173.37,165.93,40770000.0,-1.92,1,2025,3,3,7.439999999999998
2025-03-03,655.05,673.67,681.25,650.84,10840000.0,-1.97,2,2025,3,3,30.409999999999968
2025-03-03,388.49,398.82,398.82,386.15,23010000.0,-2.14,3,2025,3,3,12.670000000000016
2025-03-04,203.8,200.11,206.8,197.43,60850000.0,-0.6,0,2025,3,4,9.370000000000005
2025-03-04,170.92,166.24,173.29,165.8,45390000.0,2.34,1,2025,3,4,7.489999999999981
2025-03-04,640.0,645.51,649.75,623.65,21500000.0,-2.3,2,2025,3,4,26.100000000000023
2025-03-04,388.61,383.4,392.58,381.0,29340000.0,0.03,3,2025,3,4,11.579999999999984
2025-03-05,208.36,204.8,209.98,203.26,38610000.0,2.24,0,2025,3,5,6.719999999999999
2025-03-05,173.02,170.52,173.78,169.06,30950000.0,1.23,1,2025,3,5,4.719999999999999
2025-03-05,656.47,641.0,659.5,637.66,13770000.0,2.57,2,2025,3,5,21.840000000000032
2025-03-05,401.02,389.34,401.67,388.81,23430000.0,3.19,3,2025,3,5,12.860000000000014
2025-03-06,200.7,204.4,205.77,198.3,49860000.0,-3.68,0,2025,3,6,7.469999999999999
2025-03-06,172.35,170.53,174.81,170.5,28300000.0,-0.39,1,2025,3,6,4.310000000000002
2025-03-06,627.93,648.0,650.56,624.11,13450000.0,-4.35,2,2025,3,6,26.449999999999932
2025-03-06,396.89,394.28,402.15,392.68,23300000.0,-1.03,3,2025,3,6,9.46999999999997
2025-03-07,199.25,199.49,202.27,192.53,59800000.0,-0.72,0,2025,3,7,9.740000000000009
2025-03-07,173.86,171.26,174.97,170.27,27390000.0,0.88,1,2025,3,7,4.699999999999989
2025-03-07,625.66,625.37,634.79,600.61,21380000.0,-0.36,2,2025,3,7,34.17999999999995
2025-03-07,393.31,392.32,394.8,385.54,22030000.0,-0.9,3,2025,3,7,9.259999999999991
2025-03-10,194.54,195.6,196.73,190.85,62350000.0,-2.36,0,2025,3,10,5.8799999999999955
2025-03-10,165.87,168.26,168.46,163.69,43600000.0,-4.6,1,2025,3,10,4.77000000000001
2025-03-10,597.99,608.07,610.11,586.87,22000000.0,-4.42,2,2025,3,10,23.24000000000001
2025-03-10,380.16,385.84,386.4,377.22,32840000.000000004,-3.34,3,2025,3,10,9.17999999999995
2025-03-11,196.59,193.9,200.18,193.4,54000000.0,1.05,0,2025,3,11,6.780000000000001
2025-03-11,164.04,164.91,166.75,161.37,39590000.0,-1.1,1,2025,3,11,5.3799999999999955
2025-03-11,605.71,595.05,614.93,593.33,17400000.0,1.29,2,2025,3,11,21.59999999999991
2025-03-11,380.45,379.0,386.0,376.91,30380000.0,0.08,3,2025,3,11,9.089999999999975
2025-03-12,198.89,200.72,201.52,195.29,43680000.0,1.17,0,2025,3,12,6.230000000000018
2025-03-12,167.11,166.58,167.64,163.53,28370000.0,1.87,1,2025,3,12,4.109999999999985
2025-03-12,619.56,629.9,633.33,609.35,15750000.0,2.29,2,2025,3,12,23.980000000000018
2025-03-12,383.27,382.95,385.22,378.95,24250000.0,0.74,3,2025,3,12,6.270000000000039
2025-03-13,193.89,198.16,198.88,191.82,41270000.0,-2.51,0,2025,3,13,7.060000000000002
2025-03-13,162.76,166.04,166.13,162.11,31760000.0,-2.6,1,2025,3,13,4.019999999999982
2025-03-13,590.64,620.24,620.5,586.51,16480000.0,-4.67,2,2025,3,13,33.99000000000001
2025-03-13,378.77,383.15,385.32,377.45,20470000.0,-1.17,3,2025,3,13,7.8700000000000045
2025-03-14,197.95,197.41,198.65,195.32,38100000.0,2.09,0,2025,3,14,3.3300000000000125
2025-03-14,165.49,163.27,166.49,162.45,32000000.0,1.68,1,2025,3,14,4.0400000000000205
2025-03-14,607.6,602.8,608.86,594.78,12360000.0,2.87,2,2025,3,14,14.080000000000041
2025-03-14,388.56,379.77,390.23,379.51,19950000.0,2.58,3,2025,3,14,10.720000000000027
2025-03-17,195.74,198.77,199.0,194.32,47340000.0,-1.12,0,2025,3,17,4.680000000000007
2025-03-17,164.29,165.03,166.3,163.67,31180000.0,-0.73,1,2025,3,17,2.630000000000024
2025-03-17,604.9,607.46,613.1,598.0,15470000.0,-0.44,2,2025,3,17,15.100000000000023
2025-03-17,388.7,386.7,392.7,385.57,22470000.0,0.04,3,2025,3,17,7.1299999999999955
2025-03-18,192.82,192.52,194.0,189.38,40410000.0,-1.49,0,2025,3,18,4.6200000000000045
2025-03-18,160.67,163.68,164.25,156.72,42070000.0,-2.2,1,2025,3,18,7.530000000000001
2025-03-18,582.36,600.05,600.25,574.66,20300000.0,-3.73,2,2025,3,18,25.590000000000032
2025-03-18,383.52,387.07,387.37,381.1,19490000.0,-1.33,3,2025,3,18,6.269999999999982
2025-03-19,195.54,193.38,195.96,191.96,39440000.0,1.41,0,2025,3,19,4.0
2025-03-19,163.89,161.76,165.87,161.0,34280000.0,2.0,1,2025,3,19,4.8700000000000045
2025-03-19,584.06,584.28,592.32,574.77,20540000.0,0.29,2,2025,3,19,17.550000000000068
2025-03-19,387.82,385.52,389.68,384.0,19190000.0,1.12,3,2025,3,19,5.680000000000007
2025-03-20,194.95,193.07,199.32,192.3,38920000.0,-0.3,0,2025,3,20,7.019999999999982
2025-03-20,162.8,161.57,164.89,160.96,28140000.0,-0.67,1,2025,3,20,3.9299999999999784
2025-03-20,586.0,582.76,610.2,579.51,24340000.0,0.33,2,2025,3,20,30.690000000000055
2025-03-20,386.84,385.73,391.79,383.28,18470000.0,-0.25,3,2025,3,20,8.510000000000048
2025-03-21,196.21,192.9,196.99,192.52,60060000.0,0.65,0,2025,3,21,4.469999999999999
2025-03-21,163.99,161.21,164.24,160.89,36630000.0,0.73,1,2025,3,21,3.3500000000000227
2025-03-21,596.25,583.42,597.54,580.95,25020000.0,1.75,2,2025,3,21,16.589999999999918
2025-03-21,391.26,383.21,391.74,382.8,39680000.0,1.14,3,2025,3,21,8.939999999999998
2025-03-24,203.26,200.0,203.64,199.95,41630000.0,3.59,0,2025,3,24,3.6899999999999977
2025-03-24,167.68,167.07,168.32,165.14,30880000.0,2.25,1,2025,3,24,3.180000000000007
2025-03-24,618.85,614.97,622.54,612.2,15740000.0,3.79,2,2025,3,24,10.339999999999918
2025-03-24,393.08,395.4,395.4,389.81,21000000.0,0.47,3,2025,3,24,5.589999999999975
2025-03-25,205.71,203.6,206.21,203.22,31170000.0,1.21,0,2025,3,25,2.990000000000009
2025-03-25,170.56,168.98,170.63,168.32,24170000.0,1.72,1,2025,3,25,2.3100000000000023
2025-03-25,626.31,626.76,633.88,621.18,15310000.0,1.21,2,2025,3,25,12.700000000000045
2025-03-25,395.16,393.92,396.36,392.64,15770000.0,0.53,3,2025,3,25,3.7200000000000273
2025-03-26,201.13,205.84,206.01,199.93,32990000.000000004,-2.23,0,2025,3,26,6.079999999999984
2025-03-26,165.06,169.0,169.61,164.84,28940000.0,-3.22,1,2025,3,26,4.77000000000001
2025-03-26,610.98,624.89,626.75,606.61,12660000.0,-2.45,2,2025,3,26,20.139999999999986
2025-03-26,389.97,395.0,395.31,388.57,16129999.999999998,-1.31,3,2025,3,26,6.740000000000009
2025-03-27,201.36,200.89,203.79,199.28,27320000.0,0.11,0,2025,3,27,4.509999999999991
2025-03-27,162.24,164.63,165.42,162.0,24510000.0,-1.71,1,2025,3,27,3.4199999999999875
2025-03-27,602.58,602.0,614.25,600.1,10440000.0,-1.37,2,2025,3,27,14.149999999999977
2025-03-27,390.58,390.13,392.24,387.39,13770000.0,0.16,3,2025,3,27,4.850000000000023
2025-03-28,192.72,198.42,199.26,191.88,52550000.0,-4.29,0,2025,3,28,7.3799999999999955
2025-03-28,154.33,160.49,161.82,153.63,48670000.0,-4.88,1,2025,3,28,8.189999999999998
2025-03-28,576.74,600.31,601.75,573.92,17600000.0,-4.29,2,2025,3,28,27.83000000000004
2025-03-28,378.8,388.08,389.13,376.93,21630000.0,-3.02,3,2025,3,28,12.199999999999989
2025-03-31,190.26,188.19,191.33,184.4,63550000.0,-1.28,0,2025,3,31,6.930000000000007
2025-03-31,154.64,153.11,155.54,150.66,54600000.0,0.2,1,2025,3,31,4.8799999999999955
2025-03-31,576.36,563.5,578.7,553.3,21120000.0,-0.07,2,2025,3,31,25.40000000000009
2025-03-31,375.39,372.54,377.07,367.24,35180000.0,-0.9,3,2025,3,31,9.829999999999984
2025-04-01,192.17,187.86,193.93,187.2,41270000.0,1.0,0,2025,4,1,6.730000000000018
2025-04-01,157.07,153.62,158.1,153.62,30670000.0,1.57,1,2025,4,1,4.47999999999999
2025-04-01,586.0,570.84,589.91,570.0,12840000.0,1.67,2,2025,4,1,19.909999999999968
2025-04-01,382.19,374.65,382.85,373.23,19690000.0,1.81,3,2025,4,1,9.620000000000005
2025-04-02,196.01,187.66,198.34,187.66,53680000.0,2.0,0,2025,4,2,10.680000000000007
2025-04-02,157.04,155.15,158.41,154.7,25040000.0,-0.02,1,2025,4,2,3.710000000000008
2025-04-02,583.93,574.91,592.66,573.36,13470000.0,-0.35,2,2025,4,2,19.299999999999955
2025-04-02,382.14,377.96,385.08,376.62,16090000.0,-0.01,3,2025,4,2,8.45999999999998
2025-04-03,178.41,182.99,184.13,176.92,95550000.0,-8.98,0,2025,4,3,7.210000000000008
2025-04-03,150.72,151.11,152.78,150.39,46880000.0,-4.02,1,2025,4,3,2.390000000000015
2025-04-03,531.62,546.22,552.56,530.3,34780000.0,-8.96,2,2025,4,3,22.25999999999999
2025-04-03,373.11,374.79,377.48,369.35,30200000.0,-2.36,3,2025,4,3,8.129999999999995
2025-04-04,171.0,167.15,178.14,166.0,123160000.0,-4.15,0,2025,4,4,12.139999999999986
2025-04-04,145.6,148.01,151.07,145.38,62260000.0,-3.4,1,2025,4,4,5.689999999999998
2025-04-04,504.73,506.62,518.0,494.2,38590000.0,-5.06,2,2025,4,4,23.80000000000001
2025-04-04,359.84,364.13,374.59,359.48,49210000.0,-3.56,3,2025,4,4,15.109999999999957
2025-04-07,175.26,162.0,183.41,161.38,109330000.0,2.49,0,2025,4,7,22.03
2025-04-07,146.75,141.55,152.85,140.53,76790000.0,0.79,1,2025,4,7,12.319999999999993
2025-04-07,516.25,485.1,539.37,481.9,36610000.0,2.28,2,2025,4,7,57.47000000000003
2025-04-07,357.86,350.88,371.0,344.79,50430000.0,-0.55,3,2025,4,7,26.20999999999998
2025-04-08,170.66,185.23,185.9,168.57,87710000.0,-2.62,0,2025,4,8,17.330000000000013
2025-04-08,144.7,151.22,152.24,143.03,52200000.0,-1.4,1,2025,4,8,9.210000000000008
2025-04-08,510.45,543.25,547.43,502.86,28030000.0,-1.12,2,2025,4,8,44.569999999999936
2025-04-08,354.56,368.26,373.65,350.25,35870000.0,-0.92,3,2025,4,8,23.399999999999977
2025-04-09,191.1,172.12,192.65,169.93,116800000.0,11.98,0,2025,4,9,22.72
2025-04-09,158.71,144.41,159.55,143.9,70410000.0,9.68,1,2025,4,9,15.650000000000006
2025-04-09,585.77,509.27,587.89,502.11,39220000.0,14.76,2,2025,4,9,85.77999999999997
2025-04-09,390.49,353.54,393.23,353.1,50200000.0,10.13,3,2025,4,9,40.129999999999995
2025-04-10,181.22,185.44,186.87,175.85,68300000.0,-5.17,0,2025,4,10,11.02000000000001
2025-04-10,152.82,156.54,157.72,149.93,48020000.0,-3.71,1,2025,4,10,7.789999999999992
2025-04-10,546.29,575.49,581.3,535.3,28170000.0,-6.74,2,2025,4,10,46.0
2025-04-10,381.35,382.06,383.9,367.8,38020000.0,-2.34,3,2025,4,10,16.099999999999966
2025-04-11,184.87,179.93,185.86,178.0,50590000.0,2.01,0,2025,4,11,7.860000000000014
2025-04-11,157.14,152.9,157.67,152.82,33640000.0,2.83,1,2025,4,11,4.849999999999994
2025-04-11,543.57,535.51,547.4,528.59,17640000.0,-0.5,2,2025,4,11,18.809999999999945
2025-04-11,388.45,380.64,390.05,378.89,23840000.0,1.86,3,2025,4,11,11.160000000000025
2025-04-14,182.12,186.84,187.44,179.23,48000000.0,-1.49,0,2025,4,14,8.210000000000008
2025-04-14,159.07,159.99,161.72,157.56,30330000.0,1.23,1,2025,4,14,4.159999999999997
2025-04-14,531.48,556.17,557.77,528.28,14130000.0,-2.22,2,2025,4,14,29.49000000000001
2025-04-14,387.81,393.22,394.65,384.21,19250000.0,-0.16,3,2025,4,14,10.439999999999998
2025-04-15,179.59,181.41,182.35,177.93,43640000.0,-1.39,0,2025,4,15,4.4199999999999875
2025-04-15,156.31,159.13,159.65,155.21,27550000.0,-1.74,1,2025,4,15,4.439999999999998
2025-04-15,521.52,532.1,537.94,517.5,15560000.0,-1.87,2,2025,4,15,20.440000000000055
2025-04-15,385.73,388.51,391.89,384.16,17200000.0,-0.54,3,2025,4,15,7.729999999999961
2025-04-16,174.33,176.29,179.1,171.41,51880000.0,-2.93,0,2025,4,16,7.689999999999998
2025-04-16,153.33,153.1,155.89,151.51,28190000.0,-1.91,1,2025,4,16,4.3799999999999955
2025-04-16,502.31,508.51,513.37,495.63,18740000.0,-3.68,2,2025,4,16,17.74000000000001
2025-04-16,371.61,380.67,381.61,368.0,21970000.0,-3.66,3,2025,4,16,13.610000000000014
